,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE_flights,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,AIRLINE_airlines,AIRPORT_OriginAirport,CITY_OriginAirport,STATE_OriginAirport,COUNTRY_OriginAirport,LATITUDE_OriginAirport,LONGITUDE_OriginAirport,AIRPORT_DestinationAirport,CITY_DestinationAirport,STATE_DestinationAirport,COUNTRY_DestinationAirport,LATITUDE_DestinationAirport,LONGITUDE_DestinationAirport
3144355,2015-01-01 00:00:00,1900-01-01 00:07:00,1900-01-16 00:00:00,4,DL,2310,N969DL,DFW,ATL,1045,1051.0,6.0,16.0,1107.0,135.0,131.0,101.0,731,1348.0,14.0,1400,1402.0,2.0,0,0,,,,,,,Delta Air Lines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
4285490,2015-01-01 00:00:00,1900-01-01 00:09:00,1900-01-24 00:00:00,4,DL,1615,N6713Y,ATL,FLL,1510,1509.0,-1.0,18.0,1527.0,115.0,107.0,86.0,581,1653.0,3.0,1705,1656.0,-9.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,USA,26.07258,-80.15275
441239,2015-01-01 00:00:00,1900-01-01 00:01:00,1900-01-29 00:00:00,4,WN,4387,N372SW,LAX,OAK,2115,2111.0,-4.0,7.0,2118.0,75.0,65.0,53.0,337,2211.0,5.0,2230,2216.0,-14.0,0,0,,,,,,,Southwest Airlines Co.,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807,Oakland International Airport,Oakland,CA,USA,37.72129,-122.22072
25414,2015-01-01 00:00:00,1900-01-01 00:01:00,1900-01-02 00:00:00,5,OO,4773,N685BR,PSC,SLC,1634,1638.0,4.0,14.0,1652.0,96.0,89.0,70.0,521,1902.0,5.0,1910,1907.0,-3.0,0,0,,,,,,,Skywest Airlines Inc.,Tri-Cities Airport,Pasco,WA,USA,46.26468,-119.11903,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78839,-111.97777
5112422,2015-01-01 00:00:00,1900-01-01 00:11:00,1900-01-16 00:00:00,1,UA,1111,N543UA,SFO,LIH,900,1003.0,63.0,31.0,1034.0,348.0,329.0,293.0,2447,1327.0,5.0,1248,1332.0,44.0,0,0,,0.0,0.0,44.0,0.0,0.0,United Air Lines Inc.,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,Lihue Airport,Lihue,HI,USA,21.97598,-159.33896
876277,2015-01-01 00:00:00,1900-01-01 00:02:00,1900-01-27 00:00:00,5,WN,4736,N291WN,OKC,HOU,1135,1130.0,-5.0,8.0,1138.0,85.0,80.0,69.0,419,1247.0,3.0,1300,1250.0,-10.0,0,0,,,,,,,Southwest Airlines Co.,Will Rogers World Airport,Oklahoma City,OK,USA,35.39309,-97.60073,William P. Hobby Airport,Houston,TX,USA,29.64542,-95.27889
2782387,2015-01-01 00:00:00,1900-01-01 00:06:00,1900-01-24 00:00:00,3,WN,4129,N461WN,PHL,BNA,1500,1503.0,3.0,13.0,1516.0,125.0,114.0,94.0,675,1550.0,7.0,1605,1557.0,-8.0,0,0,,,,,,,Southwest Airlines Co.,Philadelphia International Airport,Philadelphia,PA,USA,39.87195,-75.24114,Nashville International Airport,Nashville,TN,USA,36.12448,-86.67818
1928934,2015-01-01 00:00:00,1900-01-01 00:05:00,1900-01-03 00:00:00,7,AA,2288,N424AA,BNA,DFW,1555,1553.0,-2.0,14.0,1607.0,125.0,124.0,90.0,631,1737.0,20.0,1800,1757.0,-3.0,0,0,,,,,,,American Airlines Inc.,Nashville International Airport,Nashville,TN,USA,36.12448,-86.67818,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
3377720,2015-01-01 00:00:00,1900-01-01 00:07:00,1900-01-30 00:00:00,4,HA,115,N481HA,OGG,HNL,720,719.0,-1.0,7.0,726.0,35.0,34.0,21.0,100,747.0,6.0,755,753.0,-2.0,0,0,,,,,,,Hawaiian Airlines Inc.,Kahului Airport,Kahului,HI,USA,20.89865,-156.43046,Honolulu International Airport,Honolulu,HI,USA,21.31869,-157.92241
3212832,2015-01-01 00:00:00,1900-01-01 00:07:00,1900-01-20 00:00:00,1,OO,2869,N417SW,ABQ,LAX,1235,1228.0,-7.0,18.0,1246.0,121.0,117.0,94.0,677,1320.0,5.0,1336,1325.0,-11.0,0,0,,,,,,,Skywest Airlines Inc.,Albuquerque International Sunport,Albuquerque,NM,USA,35.04022,-106.60919,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
5348165,2015-01-01 00:00:00,1900-01-01 00:12:00,1900-01-01 00:00:00,2,F9,623,N905FR,DTW,DEN,1350,1347.0,-3.0,10.0,1357.0,192.0,178.0,154.0,1123,1431.0,14.0,1502,1445.0,-17.0,0,0,,,,,,,Frontier Airlines Inc.,Detroit Metropolitan Airport,Detroit,MI,USA,42.21206,-83.34884,Denver International Airport,Denver,CO,USA,39.85841,-104.667
1607793,2015-01-01 00:00:00,1900-01-01 00:04:00,1900-01-13 00:00:00,1,DL,1691,N961AT,MSN,DTW,1625,1616.0,-9.0,12.0,1628.0,79.0,63.0,46.0,311,1814.0,5.0,1844,1819.0,-25.0,0,0,,,,,,,Delta Air Lines Inc.,Dane County Regional Airport,Madison,WI,USA,43.13986,-89.33751,Detroit Metropolitan Airport,Detroit,MI,USA,42.21206,-83.34884
1974100,2015-01-01 00:00:00,1900-01-01 00:05:00,1900-01-06 00:00:00,3,WN,2450,N7747C,TPA,CMH,1100,1151.0,51.0,9.0,1200.0,130.0,119.0,106.0,829,1346.0,4.0,1310,1350.0,40.0,0,0,,0.0,0.0,40.0,0.0,0.0,Southwest Airlines Co.,Tampa International Airport,Tampa,FL,USA,27.97547,-82.53325,Port Columbus International Airport,Columbus,OH,USA,39.99799,-82.89188
5678276,2015-01-01 00:00:00,1900-01-01 00:12:00,1900-01-22 00:00:00,2,AS,620,N472AS,PDX,LAS,1705,1720.0,15.0,14.0,1734.0,120.0,117.0,92.0,763,1906.0,11.0,1905,1917.0,12.0,0,0,,,,,,,Alaska Airlines Inc.,Portland International Airport,Portland,OR,USA,45.58872,-122.5975,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
2154402,2015-01-01 00:00:00,1900-01-01 00:05:00,1900-01-17 00:00:00,7,AA,287,N865AA,MIA,LAX,1500,1504.0,4.0,12.0,1516.0,348.0,334.0,311.0,2342,1727.0,11.0,1748,1738.0,-10.0,0,0,,,,,,,American Airlines Inc.,Miami International Airport,Miami,FL,USA,25.79325,-80.29056,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
4221433,2015-01-01 00:00:00,1900-01-01 00:09:00,1900-01-20 00:00:00,7,AA,2022,N169UW,PHL,FLL,1545,1604.0,19.0,29.0,1633.0,164.0,185.0,153.0,992,1906.0,3.0,1829,1909.0,40.0,0,0,,21.0,0.0,19.0,0.0,0.0,American Airlines Inc.,Philadelphia International Airport,Philadelphia,PA,USA,39.87195,-75.24114,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,USA,26.07258,-80.15275
1062735,2015-01-01 00:00:00,1900-01-01 00:03:00,1900-01-11 00:00:00,3,DL,896,N390DA,FSD,MSP,800,753.0,-7.0,22.0,815.0,58.0,63.0,36.0,196,851.0,5.0,858,856.0,-2.0,0,0,,,,,,,Delta Air Lines Inc.,Sioux Falls Regional Airport,Sioux Falls,SD,USA,43.58135,-96.7417,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
4569272,2015-01-01 00:00:00,1900-01-01 00:10:00,1900-01-12 00:00:00,1,DL,28,N909DE,13244,10397,1559,1557.0,-2.0,21.0,1618.0,89.0,75.0,49.0,332,1807.0,5.0,1828,1812.0,-16.0,0,0,,,,,,,Delta Air Lines Inc.,,,,,,,,,,,,
2855061,2015-01-01 00:00:00,1900-01-01 00:06:00,1900-01-28 00:00:00,7,DL,1542,N830DN,SEA,JFK,2150,2150.0,0.0,15.0,2205.0,314.0,302.0,283.0,2422,548.0,4.0,604,552.0,-12.0,0,0,,,,,,,Delta Air Lines Inc.,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931,John F. Kennedy International Airport (New York International Airport),New York,NY,USA,40.63975,-73.77893
1775072,2015-01-01 00:00:00,1900-01-01 00:04:00,1900-01-23 00:00:00,4,US,792,N573UW,MIA,PHL,2135,2138.0,3.0,32.0,2210.0,170.0,186.0,145.0,1013,35.0,9.0,25,44.0,19.0,0,0,,16.0,0.0,3.0,0.0,0.0,US Airways Inc.,Miami International Airport,Miami,FL,USA,25.79325,-80.29056,Philadelphia International Airport,Philadelphia,PA,USA,39.87195,-75.24114
4818718,2015-01-01 00:00:00,1900-01-01 00:10:00,1900-01-28 00:00:00,3,MQ,3439,N649MQ,11298,13422,1205,1202.0,-3.0,41.0,1243.0,103.0,115.0,71.0,539,1354.0,3.0,1348,1357.0,9.0,0,0,,,,,,,American Eagle Airlines Inc.,,,,,,,,,,,,
3600142,2015-01-01 00:00:00,1900-01-01 00:08:00,1900-01-12 00:00:00,3,AA,2398,N493AA,DFW,BNA,1015,1009.0,-6.0,10.0,1019.0,112.0,97.0,83.0,631,1142.0,4.0,1207,1146.0,-21.0,0,0,,,,,,,American Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372,Nashville International Airport,Nashville,TN,USA,36.12448,-86.67818
5093599,2015-01-01 00:00:00,1900-01-01 00:11:00,1900-01-15 00:00:00,7,B6,721,N579JB,BOS,PBI,620,614.0,-6.0,15.0,629.0,197.0,180.0,163.0,1197,912.0,2.0,937,914.0,-23.0,0,0,,,,,,,JetBlue Airways,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518,Palm Beach International Airport,West Palm Beach,FL,USA,26.68316,-80.09559
289532,2015-01-01 00:00:00,1900-01-01 00:01:00,1900-01-20 00:00:00,2,AA,1323,N3GVAA,MCO,MIA,510,512.0,2.0,14.0,526.0,62.0,62.0,40.0,192,606.0,8.0,612,614.0,2.0,0,0,,,,,,,American Airlines Inc.,Orlando International Airport,Orlando,FL,USA,28.42889,-81.31603,Miami International Airport,Miami,FL,USA,25.79325,-80.29056
2894145,2015-01-01 00:00:00,1900-01-01 00:07:00,1900-01-01 00:00:00,3,WN,851,N717SA,ATL,CMH,940,1040.0,60.0,11.0,1051.0,100.0,85.0,69.0,447,1200.0,5.0,1120,1205.0,45.0,0,0,,0.0,0.0,45.0,0.0,0.0,Southwest Airlines Co.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694,Port Columbus International Airport,Columbus,OH,USA,39.99799,-82.89188
293092,2015-01-01 00:00:00,1900-01-01 00:01:00,1900-01-20 00:00:00,2,OO,6344,N121SY,DFW,SFO,900,856.0,-4.0,32.0,928.0,240.0,282.0,238.0,1464,1126.0,12.0,1100,1138.0,38.0,0,0,,38.0,0.0,0.0,0.0,0.0,Skywest Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484
620063,2015-01-01 00:00:00,1900-01-01 00:02:00,1900-01-10 00:00:00,2,UA,1676,N76519,LAX,ORD,2331,2322.0,-9.0,9.0,2331.0,237.0,234.0,221.0,1744,512.0,4.0,528,516.0,-12.0,0,0,,,,,,,United Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
2987001,2015-01-01 00:00:00,1900-01-01 00:07:00,1900-01-07 00:00:00,2,EV,5919,N11165,CLT,ORD,650,701.0,11.0,22.0,723.0,125.0,143.0,105.0,599,808.0,16.0,755,824.0,29.0,0,0,,29.0,0.0,0.0,0.0,0.0,Atlantic Southeast Airlines,Charlotte Douglas International Airport,Charlotte,NC,USA,35.21401,-80.94313,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
930009,2015-01-01 00:00:00,1900-01-01 00:03:00,1900-01-02 00:00:00,1,DL,1099,N3754A,ATL,RDU,2106,2106.0,0.0,15.0,2121.0,86.0,71.0,51.0,356,2212.0,5.0,2232,2217.0,-15.0,0,0,,,,,,,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694,Raleigh-Durham International Airport,Raleigh,NC,USA,35.87764,-78.78747
527422,2015-01-01 00:00:00,1900-01-01 00:02:00,1900-01-04 00:00:00,3,EV,4267,N16170,CLE,MKE,1835,1936.0,61.0,34.0,2010.0,85.0,101.0,61.0,328,2011.0,6.0,1900,2017.0,77.0,0,0,,16.0,0.0,4.0,0.0,57.0,Atlantic Southeast Airlines,Cleveland Hopkins International Airport,Cleveland,OH,USA,41.41089,-81.8494,General Mitchell International Airport,Milwaukee,WI,USA,42.94722,-87.89658
1028444,2015-01-01 00:00:00,1900-01-01 00:03:00,1900-01-09 00:00:00,1,US,2144,N967UW,DCA,LGA,700,652.0,-8.0,15.0,707.0,77.0,67.0,43.0,214,750.0,9.0,817,759.0,-18.0,0,0,,,,,,,US Airways Inc.,Ronald Reagan Washington National Airport,Arlington,VA,USA,38.85208,-77.03772,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261
4770278,2015-01-01 00:00:00,1900-01-01 00:10:00,1900-01-25 00:00:00,7,AA,2031,N836AW,13487,14100,1150,1236.0,46.0,13.0,1249.0,152.0,132.0,115.0,980,1544.0,4.0,1522,1548.0,26.0,0,0,,0.0,0.0,0.0,26.0,0.0,American Airlines Inc.,,,,,,,,,,,,
1958749,2015-01-01 00:00:00,1900-01-01 00:05:00,1900-01-05 00:00:00,2,WN,1215,N562WN,DAL,CMH,1210,1230.0,20.0,7.0,1237.0,140.0,134.0,122.0,919,1539.0,5.0,1530,1544.0,14.0,0,0,,,,,,,Southwest Airlines Co.,Dallas Love Field,Dallas,TX,USA,32.84711,-96.85177,Port Columbus International Airport,Columbus,OH,USA,39.99799,-82.89188
5625911,2015-01-01 00:00:00,1900-01-01 00:12:00,1900-01-19 00:00:00,6,OO,6469,N915SW,CID,ORD,1153,1147.0,-6.0,21.0,1208.0,72.0,,,196,1421.0,11.0,1305,1432.0,,1,0,,,,,,,Skywest Airlines Inc.,The Eastern Iowa Airport,Cedar Rapids,IA,USA,41.88459,-91.71087,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
1722839,2015-01-01 00:00:00,1900-01-01 00:04:00,1900-01-20 00:00:00,1,WN,2153,N906WN,BWI,SJU,1835,1831.0,-4.0,9.0,1840.0,240.0,233.0,219.0,1565,2219.0,5.0,2235,2224.0,-11.0,0,0,,,,,,,Southwest Airlines Co.,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682,Luis Muñoz Marín International Airport,San Juan,PR,USA,18.43942,-66.00183
2732629,2015-01-01 00:00:00,1900-01-01 00:06:00,1900-01-21 00:00:00,7,DL,1791,N310DE,CHS,ATL,1706,1704.0,-2.0,14.0,1718.0,84.0,66.0,45.0,259,1803.0,7.0,1830,1810.0,-20.0,0,0,,,,,,,Delta Air Lines Inc.,Charleston International Airport/Charleston AFB,Charleston,SC,USA,32.89865,-80.04051,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
820941,2015-01-01 00:00:00,1900-01-01 00:02:00,1900-01-23 00:00:00,1,MQ,3103,N935MQ,DFW,SJT,2155,,,,,57.0,,,229,,,2252,,,0,1,B,,,,,,American Eagle Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372,San Angelo Regional Airport (Mathis Field),San Angelo,TX,USA,31.35775,-100.49631
1864204,2015-01-01 00:00:00,1900-01-01 00:04:00,1900-01-29 00:00:00,3,US,2037,N751UW,PBI,PHL,1405,1359.0,-6.0,18.0,1417.0,159.0,160.0,129.0,951,1626.0,13.0,1644,1639.0,-5.0,0,0,,,,,,,US Airways Inc.,Palm Beach International Airport,West Palm Beach,FL,USA,26.68316,-80.09559,Philadelphia International Airport,Philadelphia,PA,USA,39.87195,-75.24114
3372260,2015-01-01 00:00:00,1900-01-01 00:07:00,1900-01-29 00:00:00,3,AS,847,N534AS,SAN,OGG,1855,1853.0,-2.0,12.0,1905.0,355.0,351.0,333.0,2541,2138.0,6.0,2150,2144.0,-6.0,0,0,,,,,,,Alaska Airlines Inc.,San Diego International Airport (Lindbergh Field),San Diego,CA,USA,32.73356,-117.18966,Kahului Airport,Kahului,HI,USA,20.89865,-156.43046
320188,2015-01-01 00:00:00,1900-01-01 00:01:00,1900-01-22 00:00:00,4,AA,1112,N3DEAA,SFO,DFW,30,34.0,4.0,10.0,44.0,189.0,194.0,180.0,1464,544.0,4.0,539,548.0,9.0,0,0,,,,,,,American Airlines Inc.,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
1161258,2015-01-01 00:00:00,1900-01-01 00:03:00,1900-01-17 00:00:00,2,OO,6431,N743SK,LAX,SAT,823,816.0,-7.0,14.0,830.0,174.0,178.0,160.0,1211,1310.0,4.0,1317,1314.0,-3.0,0,0,,,,,,,Skywest Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807,San Antonio International Airport,San Antonio,TX,USA,29.53369,-98.46978
4427597,2015-01-01 00:00:00,1900-01-01 00:10:00,1900-01-03 00:00:00,6,WN,1620,N7717D,13232,13204,1525,1532.0,7.0,9.0,1541.0,155.0,161.0,146.0,990,1907.0,6.0,1900,1913.0,13.0,0,0,,,,,,,Southwest Airlines Co.,,,,,,,,,,,,
5546934,2015-01-01 00:00:00,1900-01-01 00:12:00,1900-01-14 00:00:00,1,MQ,3404,N651MQ,ORD,SUX,1334,1334.0,0.0,13.0,1347.0,100.0,87.0,68.0,436,1455.0,6.0,1514,1501.0,-13.0,0,0,,,,,,,American Eagle Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446,Sioux Gateway Airport,Sioux City,IA,USA,42.4026,-96.38437
4695167,2015-01-01 00:00:00,1900-01-01 00:10:00,1900-01-20 00:00:00,2,EV,4707,N21144,12266,12206,1440,1435.0,-5.0,20.0,1455.0,71.0,73.0,48.0,295,1543.0,5.0,1551,1548.0,-3.0,0,0,,,,,,,Atlantic Southeast Airlines,,,,,,,,,,,,
3890294,2015-01-01 00:00:00,1900-01-01 00:08:00,1900-01-30 00:00:00,7,NK,667,N611NK,BWI,DFW,800,759.0,-1.0,11.0,810.0,184.0,174.0,156.0,1217,946.0,7.0,1004,953.0,-11.0,0,0,,,,,,,Spirit Air Lines,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,USA,32.89595,-97.0372
3323643,2015-01-01 00:00:00,1900-01-01 00:07:00,1900-01-27 00:00:00,1,EV,4685,N21154,BRO,IAH,525,518.0,-7.0,8.0,526.0,75.0,70.0,51.0,308,617.0,11.0,640,628.0,-12.0,0,0,,,,,,,Atlantic Southeast Airlines,Brownsville/South Padre Island International Airport,Brownsville,TX,USA,25.90683,-97.42586,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972
5786432,2015-01-01 00:00:00,1900-01-01 00:12:00,1900-01-29 00:00:00,2,UA,485,N25705,EWR,DEN,1827,2059.0,152.0,19.0,2118.0,275.0,258.0,230.0,1605,2308.0,9.0,2102,2317.0,135.0,0,0,,65.0,0.0,0.0,70.0,0.0,United Air Lines Inc.,Newark Liberty International Airport,Newark,NJ,USA,40.6925,-74.16866,Denver International Airport,Denver,CO,USA,39.85841,-104.667
3490302,2015-01-01 00:00:00,1900-01-01 00:08:00,1900-01-05 00:00:00,3,WN,415,N388SW,PHL,ATL,1815,1831.0,16.0,42.0,1913.0,150.0,144.0,95.0,666,2048.0,7.0,2045,2055.0,10.0,0,0,,,,,,,Southwest Airlines Co.,Philadelphia International Airport,Philadelphia,PA,USA,39.87195,-75.24114,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
330124,2015-01-01 00:00:00,1900-01-01 00:01:00,1900-01-22 00:00:00,4,UA,1134,N38454,CLE,ORD,1518,1512.0,-6.0,12.0,1524.0,96.0,75.0,58.0,315,1522.0,5.0,1554,1527.0,-27.0,0,0,,,,,,,United Air Lines Inc.,Cleveland Hopkins International Airport,Cleveland,OH,USA,41.41089,-81.8494,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
5618819,2015-01-01 00:00:00,1900-01-01 00:12:00,1900-01-18 00:00:00,5,VX,418,N637VA,LAX,JFK,2135,2218.0,43.0,10.0,2228.0,305.0,297.0,277.0,2475,605.0,10.0,540,615.0,35.0,0,0,,0.0,0.0,0.0,35.0,0.0,Virgin America,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807,John F. Kennedy International Airport (New York International Airport),New York,NY,USA,40.63975,-73.77893
5331246,2015-01-01 00:00:00,1900-01-01 00:11:00,1900-01-30 00:00:00,1,B6,147,N766JB,OAK,LGB,1323,1321.0,-2.0,11.0,1332.0,75.0,74.0,60.0,353,1432.0,3.0,1438,1435.0,-3.0,0,0,,,,,,,JetBlue Airways,Oakland International Airport,Oakland,CA,USA,37.72129,-122.22072,Long Beach Airport (Daugherty Field),Long Beach,CA,USA,33.81772,-118.15161
2980829,2015-01-01 00:00:00,1900-01-01 00:07:00,1900-01-06 00:00:00,1,WN,2162,N966WN,DAL,MSY,1735,1809.0,34.0,12.0,1821.0,80.0,75.0,60.0,436,1921.0,3.0,1855,1924.0,29.0,0,0,,0.0,0.0,0.0,29.0,0.0,Southwest Airlines Co.,Dallas Love Field,Dallas,TX,USA,32.84711,-96.85177,Louis Armstrong New Orleans International Airport,New Orleans,LA,USA,29.99339,-90.25803
1734284,2015-01-01 00:00:00,1900-01-01 00:04:00,1900-01-21 00:00:00,2,UA,1467,N13750,IAH,DTW,1334,1329.0,-5.0,13.0,1342.0,171.0,149.0,128.0,1075,1650.0,8.0,1725,1658.0,-27.0,0,0,,,,,,,United Air Lines Inc.,George Bush Intercontinental Airport,Houston,TX,USA,29.98047,-95.33972,Detroit Metropolitan Airport,Detroit,MI,USA,42.21206,-83.34884
4350440,2015-01-01 00:00:00,1900-01-01 00:09:00,1900-01-28 00:00:00,1,WN,1877,N8667D,FLL,BWI,1825,1831.0,6.0,16.0,1847.0,155.0,157.0,136.0,925,2103.0,5.0,2100,2108.0,8.0,0,0,,,,,,,Southwest Airlines Co.,Fort Lauderdale-Hollywood International Airport,Ft. Lauderdale,FL,USA,26.07258,-80.15275,Baltimore-Washington International Airport,Baltimore,MD,USA,39.1754,-76.6682
3848407,2015-01-01 00:00:00,1900-01-01 00:08:00,1900-01-27 00:00:00,4,OO,2955,N885AS,PHX,FLG,1215,1210.0,-5.0,25.0,1235.0,50.0,53.0,23.0,119,1258.0,5.0,1305,1303.0,-2.0,0,0,,,,,,,Skywest Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806,Flagstaff Pulliam Airport,Flagstaff,AZ,USA,35.13845,-111.67122
5052192,2015-01-01 00:00:00,1900-01-01 00:11:00,1900-01-12 00:00:00,4,WN,1147,N7715E,SJC,PDX,1025,1018.0,-7.0,7.0,1025.0,110.0,102.0,92.0,569,1157.0,3.0,1215,1200.0,-15.0,0,0,,,,,,,Southwest Airlines Co.,Norman Y. Mineta San José International Airport,San Jose,CA,USA,37.36186,-121.92901,Portland International Airport,Portland,OR,USA,45.58872,-122.5975
4637402,2015-01-01 00:00:00,1900-01-01 00:10:00,1900-01-16 00:00:00,5,B6,1070,N339JB,11697,10721,1817,1840.0,23.0,11.0,1851.0,186.0,168.0,153.0,1237,2124.0,4.0,2123,2128.0,5.0,0,0,,,,,,,JetBlue Airways,,,,,,,,,,,,
542569,2015-01-01 00:00:00,1900-01-01 00:02:00,1900-01-05 00:00:00,4,DL,867,N931DN,SAT,ATL,1750,1802.0,12.0,14.0,1816.0,133.0,129.0,108.0,874,2104.0,7.0,2103,2111.0,8.0,0,0,,,,,,,Delta Air Lines Inc.,San Antonio International Airport,San Antonio,TX,USA,29.53369,-98.46978,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,USA,33.64044,-84.42694
1028254,2015-01-01 00:00:00,1900-01-01 00:03:00,1900-01-09 00:00:00,1,UA,1506,N78506,SFO,ORD,654,654.0,0.0,17.0,711.0,251.0,239.0,216.0,1846,1247.0,6.0,1305,1253.0,-12.0,0,0,,,,,,,United Air Lines Inc.,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
48217,2015-01-01 00:00:00,1900-01-01 00:01:00,1900-01-04 00:00:00,7,AA,1382,N3HYAA,LGA,PBI,730,725.0,-5.0,32.0,757.0,180.0,200.0,164.0,1035,1041.0,4.0,1030,1045.0,15.0,0,0,,15.0,0.0,0.0,0.0,0.0,American Airlines Inc.,LaGuardia Airport (Marine Air Terminal),New York,NY,USA,40.77724,-73.87261,Palm Beach International Airport,West Palm Beach,FL,USA,26.68316,-80.09559
4254207,2015-01-01 00:00:00,1900-01-01 00:09:00,1900-01-22 00:00:00,2,OO,5208,N964SW,ORD,ATW,1554,1548.0,-6.0,11.0,1559.0,58.0,52.0,30.0,160,1629.0,11.0,1652,1640.0,-12.0,0,0,,,,,,,Skywest Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446,Appleton International Airport,Appleton,WI,USA,44.25741,-88.51948
3876202,2015-01-01 00:00:00,1900-01-01 00:08:00,1900-01-29 00:00:00,6,OO,7428,N8828D,PIH,SLC,700,650.0,-10.0,7.0,657.0,45.0,39.0,30.0,150,727.0,2.0,745,729.0,-16.0,0,0,,,,,,,Skywest Airlines Inc.,Pocatello Regional Airport,Pocatello,ID,USA,42.91131,-112.59586,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78839,-111.97777
2635259,2015-01-01 00:00:00,1900-01-01 00:06:00,1900-01-15 00:00:00,1,B6,418,N190JB,JFK,BOS,2030,2120.0,50.0,25.0,2145.0,90.0,78.0,37.0,187,2222.0,16.0,2200,2238.0,38.0,0,0,,38.0,0.0,0.0,0.0,0.0,JetBlue Airways,John F. Kennedy International Airport (New York International Airport),New York,NY,USA,40.63975,-73.77893,Gen. Edward Lawrence Logan International Airport,Boston,MA,USA,42.36435,-71.00518
